Model,Displ,Cyl,Trans,Drive,Fuel,Sales Area,Stnd,Underhood ID,Veh Class,Air Pollution Score,FE Calc Appr,City MPG,Hwy MPG,Cmb MPG,Unadj Cmb MPG,Greenhouse Gas Score,SmartWay
PORSCHE Carrera Coupe,3.8,(6 cyl),Auto-L5,2WD,Gasoline,CA,L2,7PRXV03.8997,small car,6,N/A,18,24,20,26.0962,6,no
PORSCHE Carrera S,3.8,(6 cyl),Man-6,4WD,Gasoline,FA,B5,7PRXV03.8997,small car,6,N/A,15,23,18,23.3905,5,no
PORSCHE Carrera S,3.8,(6 cyl),Auto-L5,4WD,Gasoline,FA,B5,7PRXV03.8997,small car,6,N/A,17,23,19,25.3079,5,no
PORSCHE Carrera S,3.8,(6 cyl),Man-6,4WD,Gasoline,CA,L2,7PRXV03.8997,small car,6,N/A,15,23,18,23.3905,5,no
PORSCHE Carrera S,3.8,(6 cyl),Auto-L5,4WD,Gasoline,CA,L2,7PRXV03.8997,small car,6,N/A,17,23,19,25.3079,5,no
PORSCHE Carrera S Cabriolet,3.8,(6 cyl),Man-6,4WD,Gasoline,FA,B5,7PRXV03.8997,small car,6,N/A,16,23,18,23.423,5,no
PORSCHE Carrera S Cabriolet,3.8,(6 cyl),Man-6,2WD,Gasoline,FA,B5,7PRXV03.8997,small car,6,N/A,16,23,19,24.2357,5,no
PORSCHE Carrera S Cabriolet,3.8,(6 cyl),Auto-L5,4WD,Gasoline,FA,B5,7PRXV03.8997,small car,6,N/A,17,23,19,24.9412,5,no
PORSCHE Carrera S Cabriolet,3.8,(6 cyl),Auto-L5,2WD,Gasoline,FA,B5,7PRXV03.8997,small car,6,N/A,17,24,20,25.6256,6,no
PORSCHE Carrera S Cabriolet,3.8,(6 cyl),Man-6,4WD,Gasoline,CA,L2,7PRXV03.8997,small car,6,N/A,16,23,18,23.423,5,no
PORSCHE Carrera S Cabriolet,3.8,(6 cyl),Man-6,2WD,Gasoline,CA,L2,7PRXV03.8997,small car,6,N/A,16,23,19,24.2357,5,no
PORSCHE Carrera S Cabriolet,3.8,(6 cyl),Auto-L5,4WD,Gasoline,CA,L2,7PRXV03.8997,small car,6,N/A,17,23,19,24.9412,5,no
PORSCHE Carrera S Cabriolet,3.8,(6 cyl),Auto-L5,2WD,Gasoline,CA,L2,7PRXV03.8997,small car,6,N/A,17,24,20,25.6256,6,no
PORSCHE Carrera S Targa,3.8,(6 cyl),Man-6,4WD,Gasoline,FA,B5,7PRXV03.8997,small car,6,N/A,16,23,18,23.423,5,no
PORSCHE Carrera S Targa,3.8,(6 cyl),Auto-L5,4WD,Gasoline,FA,B5,7PRXV03.8997,small car,6,N/A,17,23,19,24.9412,5,no
PORSCHE Carrera S Targa,3.8,(6 cyl),Man-6,4WD,Gasoline,CA,L2,7PRXV03.8997,small car,6,N/A,16,23,18,23.423,5,no
PORSCHE Carrera S Targa,3.8,(6 cyl),Auto-L5,4WD,Gasoline,CA,L2,7PRXV03.8997,small car,6,N/A,17,23,19,24.9412,5,no
PORSCHE Carrera Targa,3.6,(6 cyl),Man-6,4WD,Gasoline,FA,B5,7PRXV03.8997,small car,6,N/A,16,24,19,24.8125,5,no
PORSCHE Carrera Targa,3.6,(6 cyl),Auto-L5,4WD,Gasoline,FA,B5,7PRXV03.8997,small car,6,N/A,17,24,19,25.0564,5,no
PORSCHE Carrera Targa,3.6,(6 cyl),Man-6,4WD,Gasoline,CA,L2,7PRXV03.8997,small car,6,N/A,16,24,19,24.8125,5,no
PORSCHE Carrera Targa,3.6,(6 cyl),Auto-L5,4WD,Gasoline,CA,L2,7PRXV03.8997,small car,6,N/A,17,24,19,25.0564,5,no
PORSCHE Cayenne,3.6,(6 cyl),Man-6,4WD,Gasoline,FA,B5,7PRXT03.66ED,SUV,6,N/A,14,20,16,20.6473,4,no
PORSCHE Cayenne,3.6,(6 cyl),Auto-L6,4WD,Gasoline,FA,B5,7PRXT03.66ED,SUV,6,N/A,14,20,16,21.2261,4,no
PORSCHE Cayenne,3.6,(6 cyl),Man-6,4WD,Gasoline,CA,L2,7PRXT03.66ED,SUV,6,N/A,14,20,16,20.6473,4,no
PORSCHE Cayenne,3.6,(6 cyl),Auto-L6,4WD,Gasoline,CA,L2,7PRXT03.66ED,SUV,6,N/A,14,20,16,21.2261,4,no
PORSCHE Cayenne S,4.8,(8 cyl),Auto-L6,4WD,Gasoline,CA,U2,7PRXT04.8SED,SUV,7,N/A,13,19,15,19.4044,3,no
PORSCHE Cayenne S,4.8,(8 cyl),Auto-L6,4WD,Gasoline,FA,B5,7PRXT04.8SED,SUV,6,N/A,13,19,15,19.4044,3,no
PORSCHE Cayenne Turbo,4.8,(8 cyl),Auto-L6,4WD,Gasoline,FA,B5,7PRXT04.8TED,SUV,6,N/A,12,19,14,18.0903,2,no
PORSCHE Cayenne Turbo,4.8,(8 cyl),Auto-L6,4WD,Gasoline,CA,L2,7PRXT04.8TED,SUV,6,N/A,12,19,14,18.0903,2,no
PORSCHE Cayman,2.7,(6 cyl),Auto-L5,2WD,Gasoline,CA,U2,7PRXV03.4C87,small car,7,N/A,19,26,21,28.0602,6,yes
PORSCHE Cayman,2.7,(6 cyl),Man-6,2WD,Gasoline,CA,U2,7PRXV03.4C87,small car,7,N/A,19,28,22,29.1383,6,yes
PORSCHE Cayman,2.7,(6 cyl),Man-5,2WD,Gasoline,CA,U2,7PRXV03.4C87,small car,7,N/A,20,29,23,30.8105,7,yes
PORSCHE Cayman,2.7,(6 cyl),Auto-L5,2WD,Gasoline,FA,B5,7PRXV03.4C87,small car,6,N/A,19,26,21,28.0602,6,no
PORSCHE Cayman,2.7,(6 cyl),Man-6,2WD,Gasoline,FA,B5,7PRXV03.4C87,small car,6,N/A,19,28,22,29.1383,6,no
PORSCHE Cayman,2.7,(6 cyl),Man-5,2WD,Gasoline,FA,B5,7PRXV03.4C87,small car,6,N/A,20,29,23,30.8105,7,yes
PORSCHE Cayman S,3.4,(6 cyl),Auto-L5,2WD,Gasoline,CA,U2,7PRXV03.4C87,small car,7,N/A,18,25,21,26.8611,6,yes
PORSCHE Cayman S,3.4,(6 cyl),Man-6,2WD,Gasoline,CA,U2,7PRXV03.4C87,small car,7,N/A,18,26,21,26.8278,6,yes
PORSCHE Cayman S,3.4,(6 cyl),Auto-L5,2WD,Gasoline,FA,B5,7PRXV03.4C87,small car,6,N/A,18,25,21,26.8611,6,no
PORSCHE Cayman S,3.4,(6 cyl),Man-6,2WD,Gasoline,FA,B5,7PRXV03.4C87,small car,6,N/A,18,26,21,26.8278,6,no
ROLLS-ROYCE Phantom,6.7,(12 cyl),Auto-S6,2WD,Gasoline,FA,B5,7RRGV06.7LE2,midsize car,6,N/A,11,18,14,17.2718,2,no
ROLLS-ROYCE Phantom,6.7,(12 cyl),Auto-S6,2WD,Gasoline,CA,L2,7RRGV06.7LE2,midsize car,6,N/A,11,18,14,17.2718,2,no
ROUSH Stage 3 Mustang,4.6,(8 cyl),Man-5,2WD,Gasoline,FA,B5,7RIIV04.6VEM,small car,6,N/A,14,20,16,20.5531,4,no
ROUSH Stage 3 Mustang,4.6,(8 cyl),Man-5,2WD,Gasoline,FA,B5,7RIIV04.6VEM,small car,6,N/A,15,20,17,21.5054,4,no
ROUSH Stage 3 Mustang,4.6,(8 cyl),Man-5,2WD,Gasoline,CA,L2,7RIIV04.6VEM,small car,6,N/A,14,20,16,20.5531,4,no
ROUSH Stage 3 Mustang,4.6,(8 cyl),Man-5,2WD,Gasoline,CA,L2,7RIIV04.6VEM,small car,6,N/A,15,20,17,21.5054,4,no
ROUSH Stage 3 Mustang,4.6,(8 cyl),Man-5,2WD,Gasoline,CF,N/A*,7RIIV04.6VEM,small car,N/A*,N/A,N/A*,N/A*,N/A*,N/A*,N/A*,N/A*
ROUSH Stage 3 Mustang,4.6,(8 cyl),Man-5,2WD,Gasoline,CF,N/A*,7RIIV04.6VEM,small car,N/A*,N/A,N/A*,N/A*,N/A*,N/A*,N/A*,N/A*
SAAB 9-3 Convertible,2.8,(6 cyl),Auto-S6,2WD,Gasoline,FC,B4,7GMXV02.8004,small car,7,N/A,15,26,18,23.82,5,no
SAAB 9-3 Convertible,2.8,(6 cyl),Man-6,2WD,Gasoline,FC,B4,7GMXV02.8004,small car,7,N/A,16,26,19,24.8489,5,no
SAAB 9-3 Convertible,2,(4 cyl),Man-6,2WD,Gasoline,FA,B5,7GMXV02.3001,small car,6,N/A,18,27,21,27.5532,6,no
SAAB 9-3 Convertible,2,(4 cyl),Auto-S5,2WD,Gasoline,FA,B5,7GMXV02.3001,small car,6,N/A,18,27,21,27.6646,6,no
SAAB 9-3 Convertible,2,(4 cyl),Man-6,2WD,Gasoline,CA,L2,7GMXV02.3001,small car,6,N/A,18,27,21,27.5532,6,no
SAAB 9-3 Convertible,2,(4 cyl),Auto-S5,2WD,Gasoline,CA,L2,7GMXV02.3001,small car,6,N/A,18,27,21,27.6646,6,no
SAAB 9-3 Sport Sedan,2.8,(6 cyl),Auto-S6,2WD,Gasoline,FC,B4,7GMXV02.8004,small car,7,N/A,15,26,18,23.82,5,no
SAAB 9-3 Sport Sedan,2.8,(6 cyl),Man-6,2WD,Gasoline,FC,B4,7GMXV02.8004,small car,7,N/A,16,26,19,24.8489,5,no
SAAB 9-3 Sport Sedan,2,(4 cyl),Auto-S5,2WD,Gasoline,FA,B5,7GMXV02.3001,small car,6,N/A,19,28,22,28.4547,6,no
SAAB 9-3 Sport Sedan,2,(4 cyl),Man-6,2WD,Gasoline,FA,B5,7GMXV02.3001,small car,6,N/A,19,28,22,29.1837,6,no
SAAB 9-3 Sport Sedan,2,(4 cyl),Auto-S5,2WD,Gasoline,CA,L2,7GMXV02.3001,small car,6,N/A,19,28,22,28.4547,6,no
SAAB 9-3 Sport Sedan,2,(4 cyl),Man-6,2WD,Gasoline,CA,L2,7GMXV02.3001,small car,6,N/A,19,28,22,29.1837,6,no
SAAB 9-3 Sportcombi,2.8,(6 cyl),Auto-S6,2WD,Gasoline,FC,B4,7GMXV02.8004,station wagon,7,N/A,15,26,18,23.82,5,no
SAAB 9-3 Sportcombi,2.8,(6 cyl),Man-6,2WD,Gasoline,FC,B4,7GMXV02.8004,station wagon,7,N/A,16,26,19,24.8489,5,no
SAAB 9-3 Sportcombi,2,(4 cyl),Auto-S5,2WD,Gasoline,FA,B5,7GMXV02.3001,station wagon,6,N/A,18,27,21,27.6646,6,no
SAAB 9-3 Sportcombi,2,(4 cyl),Man-6,2WD,Gasoline,FA,B5,7GMXV02.3001,station wagon,6,N/A,19,28,22,29.1837,6,no
SAAB 9-3 Sportcombi,2,(4 cyl),Auto-S5,2WD,Gasoline,CA,L2,7GMXV02.3001,station wagon,6,N/A,18,27,21,27.6646,6,no
SAAB 9-3 Sportcombi,2,(4 cyl),Man-6,2WD,Gasoline,CA,L2,7GMXV02.3001,station wagon,6,N/A,19,28,22,29.1837,6,no
SAAB 9-5,2.3,(4 cyl),Auto-S5,2WD,Gasoline,FA,B5,7GMXV02.3001,midsize car,6,N/A,17,27,20,26.4175,6,no
SAAB 9-5,2.3,(4 cyl),Man-5,2WD,Gasoline,FA,B5,7GMXV02.3001,midsize car,6,N/A,18,28,21,27.8054,6,no
SAAB 9-5,2.3,(4 cyl),Auto-S5,2WD,Gasoline,CA,L2,7GMXV02.3001,midsize car,6,N/A,17,27,20,26.4175,6,no
SAAB 9-5,2.3,(4 cyl),Man-5,2WD,Gasoline,CA,L2,7GMXV02.3001,midsize car,6,N/A,18,28,21,27.8054,6,no
SAAB 9-5 Sportcombi,2.3,(4 cyl),Auto-S5,2WD,Gasoline,FA,B5,7GMXV02.3001,station wagon,6,N/A,17,27,20,26.4175,6,no
SAAB 9-5 Sportcombi,2.3,(4 cyl),Man-5,2WD,Gasoline,FA,B5,7GMXV02.3001,station wagon,6,N/A,18,28,21,27.8054,6,no
SAAB 9-5 Sportcombi,2.3,(4 cyl),Auto-S5,2WD,Gasoline,CA,L2,7GMXV02.3001,station wagon,6,N/A,17,27,20,26.4175,6,no
SAAB 9-5 Sportcombi,2.3,(4 cyl),Man-5,2WD,Gasoline,CA,L2,7GMXV02.3001,station wagon,6,N/A,18,28,21,27.8054,6,no
SAAB 9-7X,4.2,(6 cyl),Auto-L4,4WD,Gasoline,FC,B4,7GMXT04.2188,SUV,7,N/A,14,20,16,20.6069,4,no
SAAB 9-7X,5.3,(8 cyl),Auto-L4,4WD,Gasoline,CA,L2,7GMXT06.0387,SUV,6,N/A,13,19,16,19.9504,4,no
SAAB 9-7X,5.3,(8 cyl),Auto-L4,4WD,Gasoline,FA,B8,7GMXT06.0387,SUV,3,N/A,13,19,16,19.9504,4,no
SATURN Aura,3.5,(6 cyl),Auto-L4,2WD,Gasoline,CA,U2,7GMXV03.5043,midsize car,7,N/A,18,28,21,27.4348,6,yes
SATURN Aura,3.5,(6 cyl),Auto-L4,2WD,Gasoline,FA,B5,7GMXV03.5047,midsize car,6,N/A,18,28,21,27.4348,6,no
SATURN Aura,3.6,(6 cyl),Auto-S6,2WD,Gasoline,FA,B5,7GMXB03.6149,midsize car,6,N/A,17,26,21,26.6711,6,no
SATURN Aura,3.6,(6 cyl),Auto-S6,2WD,Gasoline,CA,L2,7GMXB03.6149,midsize car,6,N/A,17,26,21,26.6711,6,no
SATURN Aura Hybrid,2.4,(4 cyl),Auto-L4,2WD,Gasoline,FA,B5,7GMXV02.4040,midsize car,6,N/A,24,32,27,35.7192,8,yes
SATURN Aura Hybrid,2.4,(4 cyl),Auto-L4,2WD,Gasoline,CA,L2,7GMXV02.4040,midsize car,6,N/A,24,32,27,35.7192,8,yes
SATURN Ion,2.2,(4 cyl),Man-5,2WD,Gasoline,CA,SLEV,7GMXV02.2030,small car,9.5,N/A,23,32,26,34.5675,8,yes
SATURN Ion,2,(4 cyl),Man-5,2WD,Gasoline,FA,B5,7GMXV02.0018,small car,6,N/A,20,28,23,29.6335,7,yes
SATURN Ion,2,(4 cyl),Man-5,2WD,Gasoline,CA,L2,7GMXV02.0018,small car,6,N/A,20,28,23,29.6335,7,yes
SATURN Ion,2.2,(4 cyl),Auto-L4,2WD,Gasoline,FA,B5,7GMXV02.4029,small car,6,N/A,21,29,24,31.1794,7,yes
SATURN Ion,2.2,(4 cyl),Man-5,2WD,Gasoline,FA,B5,7GMXV02.4029,small car,6,N/A,23,32,26,34.5675,8,yes
SATURN Ion,2.2,(4 cyl),Auto-L4,2WD,Gasoline,CA,L2,7GMXV02.4029,small car,6,N/A,21,29,24,31.1794,7,yes
SATURN Ion,2.2,(4 cyl),Man-5,2WD,Gasoline,CA,L2,7GMXV02.4029,small car,6,N/A,23,32,26,34.5675,8,yes
SATURN Ion,2.4,(4 cyl),Auto-L4,2WD,Gasoline,FA,B5,7GMXV02.4029,small car,6,N/A,21,29,24,31.6717,7,yes
SATURN Ion,2.4,(4 cyl),Man-5,2WD,Gasoline,FA,B5,7GMXV02.4029,small car,6,N/A,22,31,25,33.2168,7,yes
SATURN Ion,2.4,(4 cyl),Auto-L4,2WD,Gasoline,CA,L2,7GMXV02.4029,small car,6,N/A,21,29,24,31.6717,7,yes
SATURN Ion,2.4,(4 cyl),Man-5,2WD,Gasoline,CA,L2,7GMXV02.4029,small car,6,N/A,22,31,25,33.2168,7,yes
SATURN Outlook,3.6,(6 cyl),Auto-L6,2WD,Gasoline,FA,B5,7GMXT03.6151,SUV,6,N/A,16,24,19,24.5122,5,no
SATURN Outlook,3.6,(6 cyl),Auto-L6,4WD,Gasoline,FA,B5,7GMXT03.6151,SUV,6,N/A,16,22,18,23.2485,5,no
SATURN Outlook,3.6,(6 cyl),Auto-L6,2WD,Gasoline,CA,L2,7GMXT03.6151,SUV,6,N/A,16,24,19,24.5122,5,no
SATURN Outlook,3.6,(6 cyl),Auto-L6,4WD,Gasoline,CA,L2,7GMXT03.6151,SUV,6,N/A,16,22,18,23.2485,5,no
SATURN Relay,3.9,(6 cyl),Auto-L4,2WD,ethanol/gas,FC,B5,7GMXT03.9140,minivan,6/6,N/A,12/16,17/23,14/19,17.8294,7/5,no
SATURN Relay,3.9,(6 cyl),Auto-L4,2WD,Gasoline,FA,B5,7GMXB03.9142,minivan,6,N/A,16,23,19,24.1302,5,no
SATURN Relay,3.9,(6 cyl),Auto-L4,2WD,Gasoline,CA,L2,7GMXB03.9142,minivan,6,N/A,16,23,19,24.1302,5,no
SATURN Sky,2,(4 cyl),Auto-L5,2WD,Gasoline,FA,B5,7GMXV02.0020,small car,6,N/A,19,26,21,27.9585,6,no
SATURN Sky,2,(4 cyl),Man-5,2WD,Gasoline,FA,B5,7GMXV02.0020,small car,6,N/A,19,28,22,29.3086,6,no
SATURN Sky,2,(4 cyl),Auto-L5,2WD,Gasoline,CA,L2,7GMXV02.0020,small car,6,N/A,19,26,21,27.9585,6,no
SATURN Sky,2,(4 cyl),Man-5,2WD,Gasoline,CA,L2,7GMXV02.0020,small car,6,N/A,19,28,22,29.3086,6,no
SATURN Sky,2.4,(4 cyl),Man-5,2WD,Gasoline,FA,B5,7GMXV02.4031,small car,6,N/A,17,26,21,26.6832,6,no
SATURN Sky,2.4,(4 cyl),Auto-L5,2WD,Gasoline,FA,B5,7GMXV02.4031,small car,6,N/A,19,24,21,27.6241,6,no
SATURN Sky,2.4,(4 cyl),Man-5,2WD,Gasoline,CA,L2,7GMXV02.4031,small car,6,N/A,17,26,21,26.6832,6,no
SATURN Sky,2.4,(4 cyl),Auto-L5,2WD,Gasoline,CA,L2,7GMXV02.4031,small car,6,N/A,19,24,21,27.6241,6,no
SATURN Vue,3.5,(6 cyl),Auto-L5,2WD,Gasoline,CA,U2,7GMXT03.5145,SUV,7,N/A,18,25,20,26.5169,6,yes
SATURN Vue,3.5,(6 cyl),Auto-L5,4WD,Gasoline,CA,U2,7GMXT03.5145,SUV,7,N/A,17,23,19,24.7021,5,no
SATURN Vue,2.2,(4 cyl),Auto-L4,2WD,Gasoline,FA,B5,7GMXT02.2123,SUV,6,N/A,19,25,21,28.169,6,no
SATURN Vue,2.2,(4 cyl),Man-5,2WD,Gasoline,FA,B5,7GMXT02.2123,SUV,6,N/A,20,27,22,29.3981,6,no
SATURN Vue,2.2,(4 cyl),Auto-L4,2WD,Gasoline,CA,L2,7GMXT02.2123,SUV,6,N/A,19,25,21,28.169,6,no
SATURN Vue,2.2,(4 cyl),Man-5,2WD,Gasoline,CA,L2,7GMXT02.2123,SUV,6,N/A,20,27,22,29.3981,6,no
SATURN Vue,3.5,(6 cyl),Auto-L5,2WD,Gasoline,FA,B5,7GMXT03.5145,SUV,6,N/A,18,25,20,26.5169,6,no
SATURN Vue,3.5,(6 cyl),Auto-L5,4WD,Gasoline,FA,B5,7GMXT03.5145,SUV,6,N/A,17,23,19,24.7021,5,no
SATURN Vue Hybrid,2.4,(4 cyl),Auto-L4,2WD,Gasoline,FA,B5,7GMXT02.4130,SUV,6,N/A,23,29,26,34.0075,8,yes
SATURN Vue Hybrid,2.4,(4 cyl),Auto-L4,2WD,Gasoline,CA,L2,7GMXT02.4130,SUV,6,N/A,23,29,26,34.0075,8,yes
SHELBY Mustang GT,4.6,(8 cyl),Man-5,2WD,Gasoline,FA,B5,7SLBV04.600F,small car,6,N/A,16,28,20,25.5102,6,no
SHELBY Mustang GT,4.6,(8 cyl),Man-5,2WD,Gasoline,CA,L2,7SLBV04.600F,small car,6,N/A,16,28,20,25.5102,6,no
SPYKER C8 Double 12,4.2,(8 cyl),Man-6,2WD,Gasoline,FA,B5,7SKRV04.2C08,small car,6,N/A,13,19,15,19.5271,3,no
SPYKER C8 Double 12,4.2,(8 cyl),Man-6,2WD,Gasoline,FA,B5,7SKRV04.2C08,small car,6,N/A,13,19,15,19.5271,3,no
SPYKER C8 Double 12,4.2,(8 cyl),Man-6,2WD,Gasoline,CA,L2,7SKRV04.2C08,small car,6,N/A,13,19,15,19.5271,3,no
SPYKER C8 Double 12,4.2,(8 cyl),Man-6,2WD,Gasoline,CA,L2,7SKRV04.2C08,small car,6,N/A,13,19,15,19.5271,3,no
SPYKER C8 Laviolette,4.2,(8 cyl),Man-6,2WD,Gasoline,FA,B5,7SKRV04.2C08,small car,6,N/A,13,19,15,19.5271,3,no
SPYKER C8 Laviolette,4.2,(8 cyl),Man-6,2WD,Gasoline,CA,L2,7SKRV04.2C08,small car,6,N/A,13,19,15,19.5271,3,no
SPYKER C8 Spyder,4.2,(8 cyl),Man-6,2WD,Gasoline,FA,B5,7SKRV04.2C08,small car,6,N/A,13,19,15,19.5271,3,no
SPYKER C8 Spyder,4.2,(8 cyl),Man-6,2WD,Gasoline,CA,L2,7SKRV04.2C08,small car,6,N/A,13,19,15,19.5271,3,no
SUBARU B9 Tribeca,3,(6 cyl),Auto-S5,4WD,Gasoline,FA,B5,7FJXT03.0TSB,SUV,6,N/A,16,21,18,23.0224,5,no
SUBARU B9 Tribeca,3,(6 cyl),Auto-S5,4WD,Gasoline,CA,L2,7FJXT03.0TSB,SUV,6,N/A,16,21,18,23.0224,5,no
SUBARU Forester,2.5,(4 cyl),Man-5,4WD,Gasoline,CA,S2,7FJXB02.5NVD,SUV,9.5,N/A,19,26,22,28.7301,6,yes
SUBARU Forester,2.5,(4 cyl),Auto-L4,4WD,Gasoline,CA,S2,7FJXB02.5NVD,SUV,9.5,N/A,20,25,22,28.8166,6,yes
SUBARU Forester,2.5,(4 cyl),Auto-L4,4WD,Gasoline,FA,B5,7FJXB02.5PRA,SUV,6,N/A,18,23,20,26.5425,6,no
SUBARU Forester,2.5,(4 cyl),Man-5,4WD,Gasoline,FA,B5,7FJXB02.5PRA,SUV,6,N/A,18,25,20,26.6439,6,no
SUBARU Forester,2.5,(4 cyl),Man-5,4WD,Gasoline,FA,B5,7FJXB02.5MTC,SUV,6,N/A,19,26,22,28.7301,6,no
SUBARU Forester,2.5,(4 cyl),Man-5,4WD,Gasoline,FA,B5,7FJXB02.5NVD,SUV,6,N/A,19,26,22,28.7301,6,no
SUBARU Forester,2.5,(4 cyl),Auto-L4,4WD,Gasoline,FA,B5,7FJXB02.5MTC,SUV,6,N/A,20,25,22,28.8166,6,no
SUBARU Forester,2.5,(4 cyl),Auto-L4,4WD,Gasoline,FA,B5,7FJXB02.5NVD,SUV,6,N/A,20,25,22,28.8166,6,no
SUBARU Forester,2.5,(4 cyl),Auto-L4,4WD,Gasoline,CA,L2,7FJXB02.5PRA,SUV,6,N/A,18,23,20,26.5425,6,no
SUBARU Forester,2.5,(4 cyl),Man-5,4WD,Gasoline,CA,L2,7FJXB02.5PRA,SUV,6,N/A,18,25,20,26.6439,6,no
SUBARU Forester,2.5,(4 cyl),Man-5,4WD,Gasoline,CA,L2,7FJXB02.5MTC,SUV,6,N/A,19,26,22,28.7301,6,no
SUBARU Forester,2.5,(4 cyl),Auto-L4,4WD,Gasoline,CA,L2,7FJXB02.5MTC,SUV,6,N/A,20,25,22,28.8166,6,no
SUBARU Impreza,2.5,(4 cyl),Man-6,4WD,Gasoline,FA,B5,7FJXB02.5PRA,small car,6,N/A,17,23,19,24.4764,5,no
SUBARU Impreza,2.5,(4 cyl),Man-6,4WD,Gasoline,FA,B5,7FJXV02.5RWE,small car,6,N/A,17,23,19,24.4764,5,no
SUBARU Impreza,2.5,(4 cyl),Auto-L4,4WD,Gasoline,FA,B5,7FJXB02.5PRA,small car,6,N/A,18,23,20,26.5425,6,no
SUBARU Impreza,2.5,(4 cyl),Man-5,4WD,Gasoline,FA,B5,7FJXB02.5PRA,small car,6,N/A,18,25,20,26.6439,6,no
SUBARU Impreza,2.5,(4 cyl),Man-5,4WD,Gasoline,FA,B5,7FJXB02.5MTC,small car,6,N/A,19,26,22,28.7301,6,no
SUBARU Impreza,2.5,(4 cyl),Auto-L4,4WD,Gasoline,FA,B5,7FJXB02.5MTC,small car,6,N/A,20,25,22,28.8166,6,no
SUBARU Impreza,2.5,(4 cyl),Man-6,4WD,Gasoline,CA,L2,7FJXB02.5PRA,small car,6,N/A,17,23,19,24.4764,5,no
SUBARU Impreza,2.5,(4 cyl),Man-6,4WD,Gasoline,CA,L2,7FJXV02.5RWE,small car,6,N/A,17,23,19,24.4764,5,no
SUBARU Impreza,2.5,(4 cyl),Auto-L4,4WD,Gasoline,CA,L2,7FJXB02.5PRA,small car,6,N/A,18,23,20,26.5425,6,no
SUBARU Impreza,2.5,(4 cyl),Man-5,4WD,Gasoline,CA,L2,7FJXB02.5PRA,small car,6,N/A,18,25,20,26.6439,6,no
SUBARU Impreza,2.5,(4 cyl),Man-5,4WD,Gasoline,CA,L2,7FJXB02.5MTC,small car,6,N/A,19,26,22,28.7301,6,no
SUBARU Impreza,2.5,(4 cyl),Auto-L4,4WD,Gasoline,CA,L2,7FJXB02.5MTC,small car,6,N/A,20,25,22,28.8166,6,no
SUBARU Impreza Wagon/Outback,2.5,(4 cyl),Auto-L4,4WD,Gasoline,FA,B5,7FJXB02.5PRA,station wagon,6,N/A,18,23,20,26.5425,6,no
SUBARU Impreza Wagon/Outback,2.5,(4 cyl),Man-5,4WD,Gasoline,FA,B5,7FJXB02.5PRA,station wagon,6,N/A,18,25,20,26.6439,6,no
SUBARU Impreza Wagon/Outback,2.5,(4 cyl),Man-5,4WD,Gasoline,FA,B5,7FJXB02.5MTC,station wagon,6,N/A,19,26,22,28.7301,6,no
SUBARU Impreza Wagon/Outback,2.5,(4 cyl),Auto-L4,4WD,Gasoline,FA,B5,7FJXB02.5MTC,station wagon,6,N/A,20,25,22,28.8166,6,no
SUBARU Impreza Wagon/Outback,2.5,(4 cyl),Auto-L4,4WD,Gasoline,CA,L2,7FJXB02.5PRA,station wagon,6,N/A,18,23,20,26.5425,6,no
SUBARU Impreza Wagon/Outback,2.5,(4 cyl),Man-5,4WD,Gasoline,CA,L2,7FJXB02.5PRA,station wagon,6,N/A,18,25,20,26.6439,6,no
SUBARU Impreza Wagon/Outback,2.5,(4 cyl),Man-5,4WD,Gasoline,CA,L2,7FJXB02.5MTC,station wagon,6,N/A,19,26,22,28.7301,6,no
SUBARU Impreza Wagon/Outback,2.5,(4 cyl),Auto-L4,4WD,Gasoline,CA,L2,7FJXB02.5MTC,station wagon,6,N/A,20,25,22,28.8166,6,no
SUBARU Legacy,2.5,(4 cyl),Man-5,4WD,Gasoline,CA,S2,7FJXB02.5NVD,small car,9.5,N/A,19,26,22,28.7301,6,yes
SUBARU Legacy,2.5,(4 cyl),Auto-S4,4WD,Gasoline,CA,S2,7FJXB02.5NVD,small car,9.5,N/A,20,28,23,30.1161,7,yes
SUBARU Legacy,2.5,(4 cyl),Auto-S5,4WD,Gasoline,FA,B5,7FJXB02.5PRA,small car,6,N/A,17,23,20,25.4666,6,no
SUBARU Legacy,2.5,(4 cyl),Man-6,4WD,Gasoline,FA,B5,7FJXB02.5PRA,small car,6,N/A,17,24,20,25.5524,6,no
SUBARU Legacy,2.5,(4 cyl),Man-5,4WD,Gasoline,FA,B5,7FJXB02.5PRA,small car,6,N/A,18,25,21,26.7232,6,no
SUBARU Legacy,2.5,(4 cyl),Man-5,4WD,Gasoline,FA,B5,7FJXB02.5MTC,small car,6,N/A,19,26,22,28.7301,6,no
SUBARU Legacy,2.5,(4 cyl),Man-5,4WD,Gasoline,FA,B5,7FJXB02.5NVD,small car,6,N/A,19,26,22,28.7301,6,no
SUBARU Legacy,2.5,(4 cyl),Auto-S4,4WD,Gasoline,FA,B5,7FJXB02.5MTC,small car,6,N/A,20,28,23,30.1161,7,yes
SUBARU Legacy,2.5,(4 cyl),Auto-S4,4WD,Gasoline,FA,B5,7FJXB02.5NVD,small car,6,N/A,20,28,23,30.1161,7,yes
SUBARU Legacy,2.5,(4 cyl),Auto-S5,4WD,Gasoline,CA,L2,7FJXB02.5PRA,small car,6,N/A,17,23,20,25.4666,6,no
