Model,Displ,Cyl,Trans,Drive,Fuel,Sales Area,Stnd,Underhood ID,Veh Class,Air Pollution Score,FE Calc Appr,City MPG,Hwy MPG,Cmb MPG,Unadj Cmb MPG,Greenhouse Gas Score,SmartWay
GMC Savana 3500 Dual-Fuel,5.7,,,,CNG/gas,CA,LEV,2TJXT05.7188,van,0/0,N/A,N/A,N/A,N/A,N/A,N/A,no
GMC Savana 3500 Dual-Fuel,5.7,,,,CNG/gas,CA,LEV,2TJXT05.7188,van,0/0,N/A,N/A,N/A,N/A,N/A,N/A,no
GMC Sierra 1500,4.8,(8 cyl),Auto-L4,2WD,Gasoline,CA,LEV,2GMXA04.8183,pickup,1,N/A,14,18,15,19.929,3,no
GMC Sierra 1500,4.8,(8 cyl),Man-5,2WD,Gasoline,CA,LEV,2GMXA04.8183,pickup,1,N/A,14,19,16,20.7897,4,no
GMC Sierra 1500,4.8,(8 cyl),Auto-L4,4WD,Gasoline,CA,LEV,2GMXA04.8183,pickup,1,N/A,13,16,14,18.2602,2,no
GMC Sierra 1500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,CA,ULEV,2GMXA05.3187,pickup,1,N/A,13,17,15,18.93,3,no
GMC Sierra 1500,5.3,(8 cyl),Auto-L4,4WD,Gasoline,CA,ULEV,2GMXA05.3187,pickup,1,N/A,13,16,14,17.847,2,no
GMC Sierra 1500,5.3,(8 cyl),Auto-L4,4WD,Gasoline,CA,ULEV,2GMXA05.3185,pickup,1,N/A,13,16,14,17.847,2,no
GMC Sierra 1500,4.3,(6 cyl),Auto-L4,2WD,Gasoline,FA,T1,2GMXT04.3184,pickup,0,N/A,14,18,16,20.076,4,no
GMC Sierra 1500,4.3,(6 cyl),Man-5,2WD,Gasoline,FA,T1,2GMXT04.3184,pickup,0,N/A,15,19,16,21.2604,4,no
GMC Sierra 1500,4.3,(6 cyl),Man-5,4WD,Gasoline,FA,T1,2GMXT04.3184,pickup,0,N/A,13,16,14,17.8123,2,no
GMC Sierra 1500,4.3,(6 cyl),Auto-L4,4WD,Gasoline,FA,T1,2GMXT04.3184,pickup,0,N/A,13,17,15,19.0098,3,no
GMC Sierra 1500,4.8,(8 cyl),Auto-L4,2WD,Gasoline,FA,T1,2GMXT05.3181,pickup,0,N/A,14,18,15,19.929,3,no
GMC Sierra 1500,4.8,(8 cyl),Man-5,2WD,Gasoline,FA,T1,2GMXT05.3181,pickup,0,N/A,14,19,16,20.7897,4,no
GMC Sierra 1500,4.8,(8 cyl),Man-5,4WD,Gasoline,FA,T1,2GMXT05.3181,pickup,0,N/A,12,16,14,17.4651,2,no
GMC Sierra 1500,4.8,(8 cyl),Auto-L4,4WD,Gasoline,FA,T1,2GMXT05.3181,pickup,0,N/A,13,16,14,18.2602,2,no
GMC Sierra 1500,4.8,(8 cyl),Auto-L4,4WD,Gasoline,FA,T1,2GMXT05.3182,pickup,0,N/A,13,16,14,18.2602,2,no
GMC Sierra 1500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FA,T1,2GMXT05.3181,pickup,0,N/A,13,17,15,18.93,3,no
GMC Sierra 1500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FA,T1,2GMXT05.3177,pickup,0,N/A,13,17,15,18.9459,3,no
GMC Sierra 1500,5.3,(8 cyl),Auto-L4,4WD,Gasoline,FA,T1,2GMXT05.3177,pickup,0,N/A,12,16,14,17.6267,2,no
GMC Sierra 1500,5.3,(8 cyl),Auto-L4,4WD,Gasoline,FA,T1,2GMXT05.3181,pickup,0,N/A,13,16,14,17.847,2,no
GMC Sierra 1500,5.3,(8 cyl),Auto-L4,4WD,Gasoline,FA,T1,2GMXT05.3182,pickup,0,N/A,13,16,14,17.847,2,no
GMC Sierra 1500,6,(8 cyl),Auto-L4,4WD,Gasoline,CA,LEV,2GMXA06.0194,pickup,0,N/A,11,14,12,15.8602,0,no
GMC Sierra 1500,6,(8 cyl),Auto-L4,4WD,Gasoline,FA,T1,2GMXT06.0187,pickup,0,N/A,11,14,12,15.8602,0,no
GMC Sierra 2500,5.7,,,2WD,Gasoline,CA,LEV,2GMXA06.0188,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
GMC Sierra 2500,5.7,,,4WD,Gasoline,CA,LEV,2GMXA06.0188,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
GMC Sierra 2500,6,,,2WD,CNG,CA,LEV,2TJXT06.0188,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
GMC Sierra 2500,6,,,2WD,CNG,CA,LEV,2TJXT06.0TCU,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
GMC Sierra 2500,6,(8 cyl),Auto-L4,2WD,CNG,CA,LEV,2TJXT06.0TCU,pickup,0,N/A,10,12,11,13.8707,1,no
GMC Sierra 2500,6,,,4WD,CNG,CA,LEV,2TJXT06.0TCU,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
GMC Sierra 2500,6,,,2WD,Gasoline,CA,LEV,2GMXA06.0188,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
GMC Sierra 2500,6,,,4WD,Gasoline,CA,LEV,2GMXA06.0188,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
GMC Sierra 2500,8.1,,,2WD,Gasoline,CA,LEV,2GMXA08.1201,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
GMC Sierra 2500,8.1,,,4WD,Gasoline,CA,LEV,2GMXA08.1201,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
GMC Sierra 2500,6,,,4WD,CNG/gas,CA,LEV,2TJXT06.0188,pickup,0/0,N/A,N/A,N/A,N/A,N/A,N/A,no
GMC Sierra 2500,6,,,2WD,CNG,CF,N/A*,2TJXT06.0TCU,pickup,N/A*,N/A,N/A,N/A,N/A,N/A*,N/A*,N/A*
GMC Sierra 2500,6,(8 cyl),Auto-L4,2WD,CNG,CF,N/A*,2TJXT06.0TCU,pickup,N/A*,N/A,N/A*,N/A*,N/A*,N/A*,N/A*,N/A*
GMC Sierra 2500,6,,,4WD,CNG/gas,CF,N/A*,2TJXT06.0188,pickup,N/A*,N/A,N/A,N/A,N/A,N/A*,N/A*,N/A*
GMC Sierra 2500,6,,,4WD,CNG,CF,N/A*,2TJXT06.0TCU,pickup,N/A*,N/A,N/A,N/A,N/A,N/A*,N/A*,N/A*
GMC Sierra 3500,5.7,,,2WD,Gasoline,CA,LEV,2GMXA06.0188,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
GMC Sierra 3500,5.7,,,4WD,Gasoline,CA,LEV,2GMXA06.0188,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
GMC Sierra 3500,6,,,2WD,Gasoline,CA,LEV,2GMXA06.0188,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
GMC Sierra 3500,6,,,4WD,Gasoline,CA,LEV,2GMXA06.0188,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
GMC Sierra 3500,8.1,,,2WD,Gasoline,CA,LEV,2GMXA08.1203,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
GMC Sierra 3500,8.1,,,4WD,Gasoline,CA,LEV,2GMXA08.1203,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
GMC Sonoma,2.2,(4 cyl),Auto-L4,2WD,Gasoline,NF,LEV,2GMXT02.2122,pickup,2,N/A,17,23,19,24.7686,5,no
GMC Sonoma,2.2,(4 cyl),Man-5,2WD,Gasoline,NF,LEV,2GMXT02.2122,pickup,2,N/A,19,25,22,28.3953,6,no
GMC Sonoma,4.3,(6 cyl),Man-5,2WD,Gasoline,CL,LEV,2GMXT04.3186,pickup,2,N/A,14,20,16,21.021,4,no
GMC Sonoma,4.3,(6 cyl),Auto-L4,2WD,Gasoline,CL,LEV,2GMXT04.3186,pickup,2,N/A,15,20,17,22.2831,4,no
GMC Sonoma,4.3,(6 cyl),Man-5,2WD,Gasoline,NL+CF,LEV,2GMXT04.3182,pickup,1,N/A,14,20,16,21.021,4,no
GMC Sonoma,4.3,(6 cyl),Man-5,2WD,Gasoline,CL,LEV,2GMXT04.3187,pickup,1,N/A,14,20,16,21.021,4,no
GMC Sonoma,4.3,(6 cyl),Auto-L4,2WD,Gasoline,NL+CF,LEV,2GMXT04.3182,pickup,1,N/A,15,20,17,22.2831,4,no
GMC Sonoma,4.3,(6 cyl),Auto-L4,2WD,Gasoline,CL,LEV,2GMXT04.3187,pickup,1,N/A,15,20,17,22.2831,4,no
GMC Sonoma,4.3,(6 cyl),Man-5,4WD,Gasoline,NL+CF,LEV,2GMXT04.3182,pickup,1,N/A,12,16,14,17.6413,2,no
GMC Sonoma,4.3,(6 cyl),Man-5,4WD,Gasoline,CL,LEV,2GMXT04.3187,pickup,1,N/A,12,16,14,17.6413,2,no
GMC Sonoma,4.3,(6 cyl),Auto-L4,4WD,Gasoline,NL+CF,LEV,2GMXT04.3182,pickup,1,N/A,14,18,15,19.8471,3,no
GMC Sonoma,4.3,(6 cyl),Auto-L4,4WD,Gasoline,CL,LEV,2GMXT04.3187,pickup,1,N/A,14,18,15,19.8471,3,no
GMC Yukon 1500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,CA,ULEV,2GMXA05.3185,SUV,1,N/A,13,17,14,18.4479,2,no
GMC Yukon 1500,5.3,(8 cyl),Auto-L4,4WD,Gasoline,CA,ULEV,2GMXA05.3185,SUV,1,N/A,12,15,13,16.9778,1,no
GMC Yukon 1500,5.3,(8 cyl),Auto-L4,4WD,Gasoline,CA,ULEV,2GMXA05.3185,SUV,1,N/A,12,15,13,17.1114,1,no
GMC Yukon 1500,4.8,(8 cyl),Auto-L4,2WD,Gasoline,CA,LEV,2GMXA04.8184,SUV,0,N/A,13,18,15,19.2452,3,no
GMC Yukon 1500,4.8,(8 cyl),Auto-L4,4WD,Gasoline,CA,LEV,2GMXA04.8184,SUV,0,N/A,13,16,14,17.9973,2,no
GMC Yukon 1500,4.8,(8 cyl),Auto-L4,2WD,Gasoline,FA,T1,2GMXT05.3182,SUV,0,N/A,13,18,15,19.2452,3,no
GMC Yukon 1500,4.8,(8 cyl),Auto-L4,4WD,Gasoline,FA,T1,2GMXT05.3182,SUV,0,N/A,13,16,14,17.9973,2,no
GMC Yukon 1500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FA,T1,2GMXT05.3188,SUV,0,N/A,13,17,14,18.3529,2,no
GMC Yukon 1500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FA,T1,2GMXT05.3182,SUV,0,N/A,13,17,14,18.4479,2,no
GMC Yukon 1500,5.3,(8 cyl),Auto-L4,4WD,Gasoline,FA,T1,2GMXT05.3188,SUV,0,N/A,12,16,14,17.4032,2,no
GMC Yukon 1500,5.3,(8 cyl),Auto-L4,4WD,Gasoline,FA,T1,2GMXT05.3188,SUV,0,N/A,12,16,14,17.5142,2,no
GMC Yukon 1500,6,(8 cyl),Auto-L4,4WD,Gasoline,CA,LEV,2GMXA06.0194,SUV,0,N/A,10,14,12,15.031,0,no
GMC Yukon 1500,6,(8 cyl),Auto-L4,4WD,Gasoline,FA,T1,2GMXT06.0187,SUV,0,N/A,10,14,12,15.031,0,no
GMC Yukon 2500,5.7,,,2WD,Gasoline,CA,LEV,2GMXA06.0188,SUV,0,N/A,N/A,N/A,N/A,N/A,N/A,no
GMC Yukon 2500,5.7,,,4WD,Gasoline,CA,LEV,2GMXA06.0188,SUV,0,N/A,N/A,N/A,N/A,N/A,N/A,no
GMC Yukon 2500,6,,,2WD,Gasoline,CA,LEV,2GMXA06.0188,SUV,0,N/A,N/A,N/A,N/A,N/A,N/A,no
GMC Yukon 2500,6,,,4WD,Gasoline,CA,LEV,2GMXA06.0188,SUV,0,N/A,N/A,N/A,N/A,N/A,N/A,no
GMC Yukon 2500,8.1,,,2WD,Gasoline,CA,LEV,2GMXA08.1201,SUV,0,N/A,N/A,N/A,N/A,N/A,N/A,no
GMC Yukon 2500,8.1,,,4WD,Gasoline,CA,LEV,2GMXA08.1201,SUV,0,N/A,N/A,N/A,N/A,N/A,N/A,no
HONDA Accord,2.3,(4 cyl),Auto-L4,2WD,Gasoline,CA,SLEV,2HNXV02.3FK6,midsize car,9,N/A,20,28,23,29.9568,7,yes
HONDA Accord,2.3,(4 cyl),Auto-L4,2WD,Gasoline,CL,ULEV,2HNXV02.3MJT,midsize car,3,N/A,20,28,23,29.9568,7,no
HONDA Accord,2.3,(4 cyl),Man-5,2WD,Gasoline,CL,ULEV,2HNXV02.3MJT,midsize car,3,N/A,22,29,25,32.7817,7,no
HONDA Accord,2.3,(4 cyl),Auto-L4,2WD,Gasoline,NF,LEV,2HNXV02.3PNP,midsize car,2,N/A,20,28,23,29.7613,7,no
HONDA Accord,2.3,(4 cyl),Auto-L4,2WD,Gasoline,NF,LEV,2HNXV02.3RDA,midsize car,2,N/A,20,28,23,29.9568,7,no
HONDA Accord,2.3,(4 cyl),Man-5,2WD,Gasoline,NF,LEV,2HNXV02.3PNP,midsize car,2,N/A,22,29,24,31.9641,7,no
HONDA Accord,2.3,(4 cyl),Man-5,2WD,Gasoline,NF,LEV,2HNXV02.3RDA,midsize car,2,N/A,22,29,25,32.7817,7,no
HONDA Accord,3,(6 cyl),Auto-L4,2WD,Gasoline,CL,LEV,2HNXV03.0WYC,midsize car,2,N/A,18,26,21,26.9611,6,no
HONDA CR-V,2.4,(4 cyl),Auto-L4,2WD,Gasoline,NF,LEV,2HNXT02.4YBP,SUV,6,N/A,20,26,23,29.7334,7,yes
HONDA CR-V,2.4,(4 cyl),Man-5,4WD,Gasoline,NF,LEV,2HNXT02.4YBP,SUV,6,N/A,19,23,21,26.9022,6,no
HONDA CR-V,2.4,(4 cyl),Auto-L4,4WD,Gasoline,NF,LEV,2HNXT02.4YBP,SUV,6,N/A,20,24,21,27.9422,6,no
HONDA Civic,1.7,(4 cyl),Auto-AV,2WD,CNG,CA,SLEV,2HNXV01.74WN,small car,9.5,N/A,26,31,28,37.29,9,yes
HONDA Civic,1.7,(4 cyl),Auto-AV,2WD,CNG,NL+CF,ULEV,2HNXV01.74WN,small car,9,N/A,26,31,28,37.29,9,yes
HONDA Civic,2,(4 cyl),Man-5,2WD,Gasoline,CL,LEV,2HNXV02.0VBP,small car,6,N/A,23,28,25,32.7826,7,yes
HONDA Civic,1.7,(4 cyl),Auto-L4,2WD,Gasoline,NF,ULEV,2HNXV01.7TA5,small car,3,N/A,26,34,29,38.4761,8,no
HONDA Civic,1.7,(4 cyl),Auto-L4,2WD,Gasoline,NF,ULEV,2HNXV01.7NA5,small car,3,N/A,26,35,30,39.4447,8,no
HONDA Civic,1.7,(4 cyl),Man-5,2WD,Gasoline,NF,ULEV,2HNXV01.7NA5,small car,3,N/A,27,33,30,39.5114,8,no
HONDA Civic,1.7,(4 cyl),Man-5,2WD,Gasoline,NF,ULEV,2HNXV01.7TA5,small car,3,N/A,28,36,31,41.7838,9,no
HONDA Civic HX,1.7,(4 cyl),Auto-AV,2WD,Gasoline,NF,ULEV,2HNXV01.73A5,small car,3,N/A,30,36,32,43.6802,9,no
HONDA Civic HX,1.7,(4 cyl),Man-5,2WD,Gasoline,NF,ULEV,2HNXV01.73A5,small car,3,N/A,31,40,34,45.992,9,no
HONDA Insight,1,(3 cyl),Auto-AV,2WD,Gasoline,CA,SLEV,2HNXV01.0CCE,small car,9,N/A,45,49,47,66.3989,10,yes
HONDA Insight,1,(3 cyl),Auto-AV,2WD,Gasoline,NL+CF,LEV,2HNXV01.0CCE,small car,6,N/A,45,49,47,66.3989,10,yes
HONDA Insight,1,(3 cyl),Man-5,2WD,Gasoline,CA,ULEV,2HNXV01.02N4,small car,3,N/A,48,59,53,75.1672,10,no
HONDA Insight,1,(3 cyl),Man-5,2WD,Gasoline,NL+CF,LEV,2HNXV01.02N4,small car,2,N/A,48,59,53,75.1672,10,no
HONDA Odyssey,3.5,(6 cyl),Auto-L5,2WD,Gasoline,NF,LEV,2HNXT03.51AP,minivan,1,N/A,16,23,19,23.997,5,no
HONDA Passport,3.2,(6 cyl),Man-5,2WD,Gasoline,CL,LEV,2SZXT03.52KK,SUV,1,N/A,15,19,17,21.6315,4,no
HONDA Passport,3.2,(6 cyl),Man-5,2WD,Gasoline,CL,LEV,2SZXT03.52MK,SUV,1,N/A,15,19,17,21.6315,4,no
HONDA Passport,3.2,(6 cyl),Auto-L4,2WD,Gasoline,CL,LEV,2SZXT03.52KK,SUV,1,N/A,15,20,17,21.7573,4,no
HONDA Passport,3.2,(6 cyl),Auto-L4,2WD,Gasoline,CL,LEV,2SZXT03.52MK,SUV,1,N/A,15,20,17,21.7573,4,no
HONDA Passport,3.2,(6 cyl),Auto-L4,4WD,Gasoline,CL,LEV,2SZXT03.52KK,SUV,1,N/A,15,19,16,21.0369,4,no
HONDA Passport,3.2,(6 cyl),Auto-L4,4WD,Gasoline,CL,LEV,2SZXT03.52MK,SUV,1,N/A,15,19,16,21.0369,4,no
HONDA Passport,3.2,(6 cyl),Man-5,4WD,Gasoline,CL,LEV,2SZXT03.52KK,SUV,1,N/A,15,19,17,21.6357,4,no
HONDA Passport,3.2,(6 cyl),Man-5,4WD,Gasoline,CL,LEV,2SZXT03.52MK,SUV,1,N/A,15,19,17,21.6357,4,no
HONDA S2000,2,(4 cyl),Man-6,2WD,Gasoline,CL,LEV,2HNXV02.0DYC,small car,2,N/A,18,24,20,26.5605,6,no
HYUNDAI Accent,1.5,(4 cyl),Auto-L4,2WD,Gasoline,CL,LEV,2HYXV01.5ALS,small car,2,N/A,22,32,25,33.5246,7,no
HYUNDAI Accent,1.5,(4 cyl),Man-5,2WD,Gasoline,CL,LEV,2HYXV01.5ALS,small car,2,N/A,24,33,28,36.6034,8,no
HYUNDAI Accent,1.6,(4 cyl),Auto-L4,2WD,Gasoline,CL,LEV,2HYXV01.6BLS,small car,2,N/A,22,32,25,33.5443,7,no
HYUNDAI Accent,1.6,(4 cyl),Man-5,2WD,Gasoline,CL,LEV,2HYXV01.6BLS,small car,2,N/A,23,34,27,35.9087,8,no
HYUNDAI Elantra,2,(4 cyl),Auto-L4,2WD,Gasoline,NL,LEV,2HYXV02.0XLF,small car,2,N/A,21,30,25,32.3537,7,no
HYUNDAI Elantra,2,(4 cyl),Man-5,2WD,Gasoline,NL,LEV,2HYXV02.0XLF,small car,2,N/A,21,30,25,32.5111,7,no
HYUNDAI Santa Fe,2.4,(4 cyl),Auto-L4,2WD,Gasoline,CL,LEV,2HYXT02.4SLS,SUV,1,N/A,17,24,20,25.6029,6,no
HYUNDAI Santa Fe,2.4,(4 cyl),Man-5,2WD,Gasoline,CL,LEV,2HYXT02.4SLS,SUV,1,N/A,18,25,20,26.5441,6,no
HYUNDAI Santa Fe,2.7,(6 cyl),Auto-L4,2WD,Gasoline,CL,LEV,2HYXT02.7MLS,SUV,1,N/A,17,23,19,24.8462,5,no
HYUNDAI Santa Fe,2.7,(6 cyl),Auto-L4,2WD,Gasoline,CL,LEV,2HYXT02.7MLS,SUV,1,N/A,16,21,18,23.1413,5,no
HYUNDAI Sonata,2.4,(4 cyl),Auto-L4,2WD,Gasoline,CL,LEV,2HYXV02.4ELS,midsize car,2,N/A,19,27,22,28.9273,6,no
HYUNDAI Sonata,2.4,(4 cyl),Man-5,2WD,Gasoline,CL,LEV,2HYXV02.4ELS,midsize car,2,N/A,20,28,23,29.7643,7,no
HYUNDAI Sonata,2.7,(6 cyl),Auto-L4,2WD,Gasoline,CL,LEV,2HYXV02.7FLS,midsize car,2,N/A,18,25,20,26.5991,6,no
HYUNDAI Sonata,2.7,(6 cyl),Man-5,2WD,Gasoline,CL,LEV,2HYXV02.7FLS,midsize car,2,N/A,18,25,20,26.6511,6,no
HYUNDAI Tiburon,2,(4 cyl),Auto-L4,2WD,Gasoline,NL,LEV,2HYXV02.0CLF,small car,2,N/A,20,27,23,30.2695,7,no
HYUNDAI Tiburon,2,(4 cyl),Man-5,2WD,Gasoline,NL,LEV,2HYXV02.0CLF,small car,2,N/A,20,28,23,30.4963,7,no
HYUNDAI Tiburon,2.7,(6 cyl),Man-6,2WD,Gasoline,CL,LEV,2HYXV02.7KLS,small car,2,N/A,16,24,19,24.7721,5,no
HYUNDAI Tiburon,2.7,(6 cyl),Auto-L4,2WD,Gasoline,CL,LEV,2HYXV02.7KLS,small car,2,N/A,17,24,20,25.7608,6,no
HYUNDAI XG 350,3.5,(6 cyl),Auto-L5,2WD,Gasoline,CL,LEV,2HYXV03.5GLS,midsize car,2,N/A,16,24,19,24.1239,5,no
INFINITI G20,2,(4 cyl),Auto-L4,2WD,Gasoline,CL,LEV,2NSXV02.0C3A,small car,2,N/A,20,28,23,30.2435,7,no
INFINITI G20,2,(4 cyl),Man-5,2WD,Gasoline,CL,LEV,2NSXV02.0C3A,small car,2,N/A,21,29,24,31.0421,7,no
INFINITI I35,3.5,(6 cyl),Auto-L4,2WD,Gasoline,CL,LEV,2NSXV03.5C6A,midsize car,2,N/A,17,24,20,25.8765,6,no
INFINITI Q45,4.5,(8 cyl),Auto-S5,2WD,Gasoline,CL,TLEV,2NSXV04.5B8A,midsize car,1,N/A,16,23,18,23.3542,5,no
INFINITI QX4,3.5,(6 cyl),Auto-L4,2WD,Gasoline,CL,LEV,2NSXT03.5C7A,SUV,1,N/A,14,18,15,19.8191,3,no
INFINITI QX4,3.5,(6 cyl),Auto-L4,4WD,Gasoline,CL,LEV,2NSXT03.5C7A,SUV,1,N/A,13,17,15,19.0886,3,no
ISUZU Axiom,3.5,(6 cyl),Auto-L4,2WD,Gasoline,CL,LEV,2SZXT03.52KK,SUV,1,N/A,14,19,16,20.8035,4,no
ISUZU Axiom,3.5,(6 cyl),Auto-L4,2WD,Gasoline,CL,LEV,2SZXT03.52MK,SUV,1,N/A,14,19,16,20.8035,4,no
ISUZU Axiom,3.5,(6 cyl),Auto-L4,2WD,Gasoline,CL,LEV,2SZXT03.52KK,SUV,1,N/A,14,18,16,20.1867,4,no
ISUZU Axiom,3.5,(6 cyl),Auto-L4,2WD,Gasoline,CL,LEV,2SZXT03.52MK,SUV,1,N/A,14,18,16,20.1867,4,no
ISUZU Hombre,2.2,(4 cyl),Auto-L4,2WD,Gasoline,NF,LEV,2GMXT02.2122,pickup,2,N/A,17,23,19,24.7686,5,no
ISUZU Hombre,2.2,(4 cyl),Man-5,2WD,Gasoline,NF,LEV,2GMXT02.2122,pickup,2,N/A,19,25,22,28.3953,6,no
ISUZU Rodeo,2.2,(4 cyl),Auto-L4,2WD,Gasoline,CL,LEV,2SZXT02.22LK,SUV,1,N/A,16,20,17,22.4372,4,no
ISUZU Rodeo,2.2,(4 cyl),Man-5,2WD,Gasoline,CL,LEV,2SZXT02.22LK,SUV,1,N/A,17,21,18,23.9764,5,no
ISUZU Rodeo,3.2,(6 cyl),Man-5,2WD,Gasoline,CL,LEV,2SZXT03.52KK,SUV,1,N/A,15,19,17,21.6321,4,no
ISUZU Rodeo,3.2,(6 cyl),Man-5,2WD,Gasoline,CL,LEV,2SZXT03.52MK,SUV,1,N/A,15,19,17,21.6321,4,no
ISUZU Rodeo,3.2,(6 cyl),Auto-L4,2WD,Gasoline,CL,LEV,2SZXT03.52KK,SUV,1,N/A,15,20,17,21.7573,4,no
ISUZU Rodeo,3.2,(6 cyl),Auto-L4,2WD,Gasoline,CL,LEV,2SZXT03.52MK,SUV,1,N/A,15,20,17,21.7573,4,no
ISUZU Rodeo,3.2,(6 cyl),Auto-L4,4WD,Gasoline,CL,LEV,2SZXT03.52KK,SUV,1,N/A,15,19,16,21.0371,4,no
ISUZU Rodeo,3.2,(6 cyl),Auto-L4,4WD,Gasoline,CL,LEV,2SZXT03.52MK,SUV,1,N/A,15,19,16,21.0371,4,no
ISUZU Rodeo,3.2,(6 cyl),Man-5,4WD,Gasoline,CL,LEV,2SZXT03.52KK,SUV,1,N/A,15,19,17,21.6332,4,no
ISUZU Rodeo,3.2,(6 cyl),Man-5,4WD,Gasoline,CL,LEV,2SZXT03.52MK,SUV,1,N/A,15,19,17,21.6332,4,no
ISUZU Rodeo Sport,2.2,(4 cyl),Auto-L4,2WD,Gasoline,CL,LEV,2SZXT02.22LK,SUV,1,N/A,15,20,17,22.1657,4,no
ISUZU Rodeo Sport,2.2,(4 cyl),Man-5,2WD,Gasoline,CL,LEV,2SZXT02.22LK,SUV,1,N/A,17,21,18,23.9351,5,no
ISUZU Rodeo Sport,3.2,(6 cyl),Auto-L4,2WD,Gasoline,CL,LEV,2SZXT03.52KK,SUV,1,N/A,15,19,17,21.4326,4,no
ISUZU Rodeo Sport,3.2,(6 cyl),Auto-L4,2WD,Gasoline,CL,LEV,2SZXT03.52MK,SUV,1,N/A,15,19,17,21.4326,4,no
ISUZU Rodeo Sport,3.2,(6 cyl),Auto-L4,4WD,Gasoline,CL,LEV,2SZXT03.52KK,SUV,1,N/A,15,19,16,21.0439,4,no
ISUZU Rodeo Sport,3.2,(6 cyl),Auto-L4,4WD,Gasoline,CL,LEV,2SZXT03.52MK,SUV,1,N/A,15,19,16,21.0439,4,no
ISUZU Rodeo Sport,3.2,(6 cyl),Man-5,4WD,Gasoline,CL,LEV,2SZXT03.52KK,SUV,1,N/A,15,19,17,21.5874,4,no
ISUZU Rodeo Sport,3.2,(6 cyl),Man-5,4WD,Gasoline,CL,LEV,2SZXT03.52MK,SUV,1,N/A,15,19,17,21.5874,4,no
ISUZU Trooper,3.5,(6 cyl),Auto-L4,2WD,Gasoline,CL,LEV,2SZXT03.52JK,SUV,1,N/A,14,18,15,19.6868,3,no
ISUZU Trooper,3.5,(6 cyl),Man-5,4WD,Gasoline,CL,LEV,2SZXT03.52JK,SUV,1,N/A,14,17,15,19.7549,3,no
ISUZU Trooper,3.5,(6 cyl),Auto-L4,4WD,Gasoline,CL,LEV,2SZXT03.52JK,SUV,1,N/A,14,18,15,19.4806,3,no
JAGUAR S-Type,3,(6 cyl),Auto-L5,2WD,Gasoline,CL,LEV,2JCXV03.0CN6,midsize car,2,N/A,16,23,18,23.8796,5,no
JAGUAR S-Type,4,(8 cyl),Auto-L5,2WD,Gasoline,CL,LEV,2JCXV04.0CN5,midsize car,2,N/A,15,22,18,23.1987,5,no
JAGUAR Super V8,4,(8 cyl),Auto-L5,2WD,Gasoline,CL,T1,2JCXV04.0BS7,midsize car,1,N/A,14,20,16,21.1017,4,no
JAGUAR Vanden Plas,4,(8 cyl),Auto-L5,2WD,Gasoline,CL,LEV,2JCXV04.0BN4,midsize car,2,N/A,15,22,18,22.8517,5,no
JAGUAR X-Type,2.5,(6 cyl),Auto-L5,4WD,Gasoline,CL,LEV,2JCXV03.0DN8,small car,2,N/A,17,24,19,25.2091,5,no
JAGUAR X-Type,2.5,(6 cyl),Man-5,4WD,Gasoline,CL,LEV,2JCXV03.0DN8,small car,2,N/A,17,25,20,26.1706,6,no
JAGUAR X-Type,3,(6 cyl),Auto-L5,4WD,Gasoline,CL,LEV,2JCXV03.0DN8,small car,2,N/A,16,23,19,24.1017,5,no
JAGUAR X-Type,3,(6 cyl),Man-5,4WD,Gasoline,CL,LEV,2JCXV03.0DN8,small car,2,N/A,16,25,19,25.0995,5,no
JAGUAR XJ Sport,4,(8 cyl),Auto-L5,2WD,Gasoline,CL,LEV,2JCXV04.0BN4,small car,2,N/A,15,22,18,22.8517,5,no
JAGUAR XJ8,4,(8 cyl),Auto-L5,2WD,Gasoline,CL,LEV,2JCXV04.0BN4,small car,2,N/A,15,22,18,22.8517,5,no
JAGUAR XJR,4,(8 cyl),Auto-L5,2WD,Gasoline,CL,T1,2JCXV04.0BS7,small car,1,N/A,14,20,16,21.1017,4,no
